customer_id,age,gender,city,state,membership_type,annual_income,occupation,education_level,marital_status,number_of_children,preferred_device,app_usage_hours,avg_session_duration,products_viewed_per_visit,cart_additions,abandoned_carts,monthly_orders,avg_order_value,total_spending,discount_usage_rate,coupon_redemptions,return_rate,preferred_category,payment_method,failed_payment_attempts,delivery_delay_days,customer_support_calls,satisfaction_score,loyalty_points,social_media_engagement,email_click_rate,push_notification_response,referral_count,website_visits_per_month,last_purchase_days_ago,churn_risk_score,fraud_flag,subscription_active,high_value_customer
19431,31,Male,Delhi,Tamil Nadu,Gold,1177484.42,Manager,Master,Married,4,Tablet,7.08,50.0,34,9,8,10,7821.53,860368.3,0.67,22,0.19,Beauty,UPI,4,6,4,4.41,5703,84.52,0.36,0.64,19,61,163,0.73,0,0,0
19432,31,Other,Jaipur,Maharashtra,Platinum,150000.0,Designer,High School,Single,3,Desktop,7.97,10.57,19,12,0,4,3629.25,304857.0,0.91,1,0.28,Beauty,Credit Card,1,2,8,3.12,22553,67.36,0.4,0.93,6,7,76,0.12,1,0,0
19433,26,Other,Bangalore,Maharashtra,Gold,951630.76,Lawyer,PhD,Single,2,Desktop,4.01,53.4,47,1,1,7,7913.02,498520.26,0.77,5,0.2,Groceries,COD,1,0,11,1.7,24526,26.94,0.87,0.68,6,12,179,0.66,1,1,0
19434,38,Female,Bangalore,Telangana,Platinum,760752.52,Teacher,Master,Single,3,Tablet,2.2,52.51,2,12,4,7,4479.66,344933.82,0.39,25,0.27,Beauty,Credit Card,4,4,5,1.1,13264,68.13,0.36,0.67,1,5,171,0.72,0,1,0
19435,36,Female,Jaipur,West Bengal,Platinum,900060.5,Teacher,Bachelor,Married,0,Tablet,1.31,19.42,29,9,4,10,5524.85,883976.0,0.53,20,0.36,Groceries,Credit Card,0,0,0,2.97,8432,25.05,0.66,0.5,10,41,103,0.36,1,0,0
19436,38,Male,Mumbai,Tamil Nadu,Platinum,484257.86,Student,PhD,Single,4,Desktop,3.6,15.58,32,13,3,6,4243.81,178240.02,0.16,11,0.11,Beauty,UPI,3,8,13,1.98,7739,49.43,0.34,0.55,5,92,41,0.82,1,1,0
19437,53,Male,Chennai,Delhi,Silver,253844.46,Lawyer,PhD,Single,1,Tablet,3.58,24.28,16,0,9,6,3002.5,126105.0,0.92,22,0.44,Beauty,UPI,0,0,7,1.38,17866,29.88,0.22,0.16,19,20,118,0.01,0,1,0
19438,24,Female,Bangalore,Maharashtra,Silver,337350.43,Teacher,High School,Single,4,Mobile,5.11,38.33,6,18,7,10,5143.58,565793.8,0.73,21,0.16,Beauty,Net Banking,1,9,13,3.24,1122,63.46,0.36,0.08,13,59,326,0.51,1,1,0
19439,64,Male,Chennai,Delhi,Gold,1371891.28,Designer,Bachelor,Married,1,Mobile,4.52,25.83,3,13,7,10,4348.36,869672.0,0.48,30,0.47,Groceries,Net Banking,0,3,14,1.86,9658,1.8,0.03,0.17,17,19,249,0.24,1,0,0
19440,51,Male,Delhi,Karnataka,Gold,914529.65,Teacher,Bachelor,Single,4,Tablet,1.25,2.74,1,6,0,6,3686.35,221181.0,0.99,29,0.04,Electronics,COD,2,7,2,1.22,12992,40.51,0.68,0.56,18,36,139,0.6,1,0,0
19441,37,Other,Mumbai,West Bengal,Platinum,196262.81,Designer,PhD,Married,1,Tablet,2.31,29.92,16,17,8,6,1823.42,87524.16,0.51,7,0.35,Books,Debit Card,2,3,7,1.07,24526,52.03,0.86,0.5,19,64,141,0.86,0,0,0
19442,60,Male,Pune,Telangana,Platinum,975604.01,Student,High School,Single,2,Desktop,1.12,24.69,16,16,0,10,3905.34,507694.2,0.1,28,0.33,Electronics,UPI,1,0,5,4.43,23842,86.81,0.19,0.67,3,79,170,0.15,0,1,1
19443,52,Male,Chennai,Delhi,Silver,313626.37,Designer,High School,Married,2,Desktop,2.03,29.98,19,0,2,7,300.0,14700.0,0.26,3,0.41,Electronics,COD,4,9,11,3.85,16209,36.24,0.29,0.66,0,61,31,0.79,1,1,0
19444,65,Male,Jaipur,Maharashtra,Platinum,854383.03,Lawyer,PhD,Married,1,Tablet,6.65,8.49,21,10,9,9,3263.73,587471.4,0.79,17,0.06,Fashion,COD,1,8,5,3.15,16988,94.51,0.6,0.38,20,79,254,0.65,1,1,0
19445,43,Male,Kolkata,Tamil Nadu,Gold,936320.67,Designer,PhD,Married,0,Tablet,2.24,25.08,40,19,2,5,3193.74,303405.3,0.28,20,0.02,Electronics,Net Banking,1,1,0,3.23,9499,75.63,0.91,0.46,15,15,45,0.58,1,0,0
19446,21,Female,Jaipur,Maharashtra,Gold,1060119.78,Analyst,Master,Married,0,Desktop,3.45,3.31,20,6,3,12,2412.12,463127.04,0.32,0,0.32,Home,COD,4,8,13,1.52,7695,90.69,0.86,0.06,4,51,198,0.04,1,0,0
19447,43,Female,Chennai,Tamil Nadu,Gold,150000.0,,PhD,Married,1,Mobile,0.55,21.67,43,3,0,12,3959.78,1092899.28,0.19,30,0.36,Fashion,Debit Card,4,2,11,1.74,14231,80.64,0.3,0.48,14,16,227,0.58,1,0,0
19448,64,Female,Mumbai,Karnataka,Silver,1162282.77,Manager,Bachelor,Married,3,Desktop,6.84,53.28,9,8,2,7,1117.67,117355.35,0.86,17,0.46,Fashion,Debit Card,1,8,2,3.23,6687,28.38,0.57,0.64,8,102,204,0.06,1,0,0
19449,34,Female,Pune,Telangana,Silver,668923.41,Engineer,High School,Single,0,Tablet,6.5,5.53,50,2,2,4,6269.96,225718.56,0.61,10,0.49,Books,Credit Card,5,7,5,3.37,24479,76.42,0.52,0.63,1,89,131,0.97,0,1,0
19450,31,Female,Jaipur,Karnataka,Gold,1134735.54,Manager,PhD,Married,1,Desktop,1.4,52.78,9,9,5,11,3062.09,336829.9,0.37,4,0.39,Electronics,UPI,5,7,6,3.98,8014,53.38,0.77,0.7,15,118,282,0.39,1,1,1
19451,37,Other,Delhi,Karnataka,Silver,1162172.28,Analyst,Bachelor,Married,3,Tablet,5.19,56.29,45,9,4,8,6478.69,518295.2,0.5,7,0.41,Books,Net Banking,1,9,5,3.69,24039,11.24,0.11,0.99,9,116,254,0.89,1,1,0
19452,22,Male,Mumbai,Karnataka,Silver,686844.21,Student,PhD,Single,4,Desktop,0.6,51.4,34,2,6,9,5428.63,928295.73,0.32,22,0.18,Fashion,UPI,3,7,2,3.66,17968,52.72,0.23,0.7,1,74,134,0.94,1,1,0
19453,34,Female,Mumbai,Delhi,Platinum,775394.74,Doctor,PhD,Married,1,Desktop,3.7,30.58,6,4,7,7,4261.11,417588.78,0.86,0,0.46,Fashion,UPI,5,3,2,3.38,19349,96.53,0.08,0.4,0,101,80,0.54,1,0,0
19454,61,Other,Chennai,Rajasthan,Platinum,755523.27,Analyst,Bachelor,Married,0,Tablet,5.44,29.26,38,13,5,12,3332.11,839691.72,0.53,24,0.48,Groceries,COD,5,0,0,3.6,5226,96.91,0.68,0.28,2,6,5,0.22,0,0,1
19455,37,Male,Mumbai,West Bengal,Silver,150000.0,Doctor,High School,Married,0,Desktop,6.29,42.2,28,5,3,7,725.24,91380.24,0.42,5,0.02,Electronics,COD,4,5,5,1.89,9835,18.85,0.89,0.56,12,73,213,0.16,0,1,0
19456,63,Other,Chennai,Telangana,Gold,1227534.49,Student,Bachelor,Married,1,Mobile,2.33,26.42,37,4,3,6,3525.12,338411.52,0.03,28,0.12,Sports,Debit Card,4,6,4,3.54,4445,77.54,0.44,0.06,17,27,141,0.4,1,1,0
19457,49,Male,Pune,Telangana,Silver,607756.39,Designer,High School,Single,4,Desktop,7.67,28.86,14,11,8,9,4090.77,846789.39,0.36,18,0.12,Beauty,Debit Card,0,4,14,2.66,7153,57.91,0.58,0.67,18,73,316,0.59,0,1,0
19458,63,Other,Bangalore,Telangana,Silver,453717.71,Lawyer,PhD,Married,1,Tablet,5.26,56.38,17,16,10,10,5723.07,1201844.7,0.11,14,0.08,Beauty,Net Banking,4,1,7,1.03,21667,79.53,0.04,0.69,2,97,58,0.81,1,0,0
19459,54,Other,Bangalore,Karnataka,Platinum,518869.99,Student,PhD,Single,2,Mobile,7.01,9.83,27,2,7,7,4643.66,260044.96,0.71,11,0.03,Beauty,UPI,4,7,0,4.57,4296,63.37,0.56,0.26,1,47,109,0.75,1,0,0
19460,22,Female,Bangalore,Telangana,Silver,,Student,High School,Married,0,Mobile,2.69,51.31,25,3,1,6,4250.19,255011.4,0.01,12,0.45,Home,Credit Card,1,4,11,3.21,12817,97.67,0.5,0.49,0,32,344,0.66,0,0,0
19461,60,Male,Hyderabad,Telangana,Platinum,549222.36,Engineer,Bachelor,Married,4,Tablet,1.21,41.26,46,11,5,8,2316.68,333601.92,0.13,3,0.5,Beauty,UPI,0,6,8,,13057,70.54,0.64,0.42,9,67,296,0.55,1,1,0
19462,34,Male,Jaipur,Tamil Nadu,Silver,481368.88,Doctor,High School,Married,0,Desktop,1.28,15.75,31,17,2,10,3215.02,771604.8,0.24,0,0.1,Sports,Debit Card,1,4,14,4.25,21214,0.85,0.28,0.93,12,40,53,0.45,0,1,1
19463,48,Male,Kolkata,West Bengal,Silver,814135.56,Manager,Bachelor,Single,0,Desktop,6.89,27.57,8,0,7,6,2653.37,238803.3,0.87,3,0.36,Sports,Debit Card,3,8,12,1.83,24985,12.79,0.15,0.89,11,114,324,0.66,1,0,0
19464,31,Male,Chennai,West Bengal,Silver,1136436.93,Student,Bachelor,Married,4,Desktop,2.28,19.99,31,6,1,11,2446.65,215305.2,0.51,5,0.11,Groceries,COD,1,9,4,3.79,21380,65.08,0.49,0.72,0,7,104,0.88,1,0,0
19465,41,Male,Chennai,Telangana,Silver,1483425.56,Designer,Bachelor,Married,0,Tablet,3.19,23.49,29,6,5,12,3585.51,559339.56,0.86,11,0.17,Books,COD,5,8,1,2.03,8379,48.37,0.57,0.1,12,22,318,0.01,0,1,0
19466,24,Other,Bangalore,Rajasthan,Platinum,1491387.07,Manager,High School,Married,2,Mobile,7.85,53.16,37,7,9,9,3457.35,280045.35,0.31,19,0.17,Fashion,Credit Card,5,10,10,1.15,8213,35.96,0.47,0.88,19,103,241,0.72,1,1,0
19467,22,Female,Mumbai,Karnataka,Platinum,900868.88,Lawyer,High School,Single,4,Mobile,3.38,42.04,1,9,7,12,2202.96,370097.28,0.71,9,0.39,Books,Net Banking,1,1,6,3.59,17101,5.91,0.04,0.5,17,32,187,0.05,0,1,1
19468,44,Female,Delhi,Karnataka,Platinum,862073.06,Manager,High School,Single,4,Desktop,4.08,42.78,11,9,10,7,3601.39,554614.06,0.6,3,0.46,Books,Debit Card,0,2,0,3.38,23472,36.32,0.98,0.97,7,84,124,0.34,0,1,0
19469,50,Male,Kolkata,Delhi,Gold,282564.0,Lawyer,Bachelor,Single,4,Tablet,2.61,45.93,35,3,8,5,3713.82,352812.9,0.65,21,0.39,Beauty,Credit Card,0,4,15,1.8,1510,26.76,0.67,0.09,16,29,28,0.79,0,1,0
19470,56,Female,Kolkata,Tamil Nadu,Platinum,831200.08,Teacher,Bachelor,Single,4,Mobile,2.89,5.41,45,18,6,13,7606.15,791039.6,0.37,7,0.14,Home,Net Banking,1,5,10,1.98,8067,56.17,0.87,0.13,13,112,121,0.15,0,1,0
19471,55,Male,Kolkata,Telangana,Platinum,930860.62,Lawyer,High School,Single,1,Tablet,7.4,26.51,43,15,2,6,1514.03,145346.88,0.22,18,0.2,Beauty,COD,5,3,13,4.55,578,74.25,0.82,0.54,18,111,359,0.78,0,0,0
19472,21,Male,Delhi,Telangana,Gold,1140424.44,Doctor,PhD,Married,0,Desktop,0.67,3.98,31,2,8,6,4328.5,389565.0,0.85,2,0.12,Beauty,UPI,0,3,4,1.24,5469,10.41,0.86,0.46,18,32,50,0.29,0,0,0
19473,36,Female,Jaipur,West Bengal,Silver,1054856.45,Designer,Bachelor,Married,2,Desktop,2.65,5.71,16,10,6,7,5232.43,476151.13,0.68,14,0.46,Groceries,COD,0,2,15,4.44,2485,75.48,0.49,0.43,5,108,54,0.08,0,0,0
19474,34,Female,Chennai,Telangana,Gold,1100349.48,Student,PhD,Single,3,Mobile,4.34,19.12,2,19,2,8,5846.54,608040.16,0.07,19,0.37,Fashion,Credit Card,2,5,15,1.86,9523,27.37,0.17,0.83,17,45,281,0.67,0,0,0
19475,51,Female,Jaipur,Karnataka,Silver,552117.33,Manager,Bachelor,Married,1,Mobile,4.87,25.6,48,7,9,10,4858.61,1020308.1,0.53,25,0.19,Fashion,Net Banking,1,9,15,3.08,20825,48.21,0.22,0.33,8,59,263,0.94,0,1,0
19476,61,Female,Pune,Telangana,Platinum,1371558.35,Lawyer,Master,Single,1,Tablet,2.7,33.58,50,4,9,11,5041.33,388182.41,0.08,1,0.2,Books,Credit Card,4,5,6,1.42,4326,9.96,0.48,0.44,2,57,43,0.78,0,0,0
19477,27,Female,Bangalore,Delhi,Silver,934973.52,Analyst,Master,Single,0,Mobile,4.3,52.44,12,2,6,11,8925.25,2061732.75,0.79,9,0.33,Electronics,Debit Card,4,0,2,4.84,16880,96.04,0.04,0.49,5,22,53,0.07,1,1,1
19478,62,Other,Jaipur,Telangana,Gold,219655.11,Doctor,Bachelor,Married,1,Tablet,4.39,30.9,46,9,9,7,5252.47,808880.38,0.1,21,0.18,Beauty,Net Banking,1,0,5,3.71,12451,38.09,0.21,0.16,15,49,275,0.5,0,0,0
19479,38,Male,Pune,Rajasthan,Platinum,522961.8,Teacher,PhD,Married,0,Desktop,3.06,4.89,40,12,8,5,2250.13,157509.1,1.0,20,0.04,Electronics,UPI,2,2,2,2.85,21095,64.27,0.73,0.43,2,62,338,0.03,1,1,0
19480,64,Female,Bangalore,Maharashtra,Platinum,,Doctor,Bachelor,Married,1,Mobile,7.39,46.82,17,20,2,11,4892.39,538162.9,0.68,14,0.34,Home,COD,3,8,4,4.02,3993,30.27,0.5,0.44,0,104,180,0.92,1,0,0
19481,63,Female,Hyderabad,Delhi,Platinum,1362827.28,Analyst,High School,Single,3,Mobile,3.37,24.17,46,18,9,12,7223.48,1560271.68,0.19,17,0.24,Home,Net Banking,1,0,11,2.45,12321,50.48,0.93,0.08,20,19,334,0.44,1,0,0
19482,56,Female,Kolkata,Maharashtra,Silver,1169922.1,Teacher,PhD,Married,3,Mobile,7.12,32.2,48,9,2,11,3648.87,401375.7,0.83,4,0.03,Books,Credit Card,2,7,15,2.76,20964,13.82,0.09,0.37,2,4,216,0.42,0,0,0
19483,41,Other,Delhi,West Bengal,Silver,319884.64,Doctor,High School,Married,0,Mobile,7.67,32.97,9,8,9,8,6069.71,922595.92,0.84,14,0.29,Beauty,Net Banking,3,3,4,4.13,17236,4.43,0.84,0.44,19,27,273,0.49,1,0,0
19484,60,Female,Mumbai,Delhi,Silver,460746.64,Manager,PhD,Single,1,Mobile,7.32,21.42,13,10,8,8,4271.87,512624.4,0.92,18,0.09,Groceries,COD,4,9,1,1.01,5245,65.02,0.21,0.95,20,73,202,0.43,0,1,0
19485,35,Female,Mumbai,Karnataka,Platinum,1202892.09,Manager,High School,Single,4,Mobile,3.89,38.97,12,8,5,7,4252.33,208364.17,0.86,15,0.47,Home,UPI,5,1,0,4.27,17422,60.45,0.19,0.35,8,2,25,0.12,1,1,0
19486,36,Female,Pune,Karnataka,Silver,609436.06,Lawyer,High School,Single,4,Tablet,2.61,26.26,29,3,3,6,4630.83,388989.72,0.56,5,0.11,Sports,Net Banking,3,5,11,2.35,14426,58.18,0.58,0.53,20,75,136,0.94,0,0,0
19487,25,Other,Delhi,Tamil Nadu,Gold,467007.81,Engineer,PhD,Married,3,Mobile,5.3,20.5,32,16,2,7,7025.09,344229.41,0.35,7,0.38,Groceries,COD,2,3,1,2.47,4911,36.08,0.05,0.07,14,116,304,0.66,1,0,0
19488,50,Female,Jaipur,Rajasthan,Platinum,1126098.73,Teacher,Bachelor,Married,0,Desktop,7.44,57.64,33,3,2,5,8882.56,577366.4,0.4,30,0.44,Home,Credit Card,5,9,6,2.1,3354,68.14,0.01,0.86,6,36,141,0.99,1,0,0
19489,22,Other,Hyderabad,Karnataka,Silver,756838.75,Analyst,High School,Single,2,Tablet,0.89,43.25,11,19,4,10,4799.92,911984.8,0.15,17,0.24,Sports,Credit Card,5,3,15,1.58,17245,54.44,0.88,0.05,13,28,164,0.94,1,1,0
19490,50,Female,Pune,Tamil Nadu,Platinum,1366730.73,Lawyer,Master,Married,1,Desktop,2.3,39.94,6,14,10,7,3609.6,530611.2,0.81,29,0.37,Groceries,Net Banking,2,5,0,2.73,3491,65.44,0.9,0.13,17,105,112,0.26,0,1,0
19491,34,Other,Bangalore,West Bengal,Silver,899271.8,Manager,Bachelor,Single,4,Tablet,5.83,38.85,47,7,7,10,3638.03,472943.9,0.05,22,0.26,Home,UPI,0,0,13,3.98,1180,56.28,0.88,0.65,15,33,70,0.65,0,1,0
19492,30,Female,Mumbai,Tamil Nadu,Platinum,648204.9,Teacher,Bachelor,Single,2,Tablet,4.84,36.27,27,19,3,7,4610.37,645451.8,0.19,9,0.35,Electronics,UPI,0,5,1,3.89,19812,75.56,0.46,0.93,7,3,315,0.88,0,0,0
19493,45,Other,Delhi,West Bengal,Gold,919861.65,Analyst,High School,Single,3,Mobile,4.39,42.66,36,20,6,10,5826.44,990494.8,0.16,29,0.4,Electronics,COD,2,1,12,3.85,22918,45.5,0.35,0.79,18,36,252,0.68,1,1,0
19494,38,Male,Jaipur,Rajasthan,Platinum,249390.14,Doctor,PhD,Single,2,Desktop,1.05,22.89,40,4,8,7,9551.24,1002880.2,0.34,2,0.42,Beauty,UPI,0,2,11,4.41,4711,23.94,0.62,0.26,2,64,281,0.15,1,1,0
19495,23,Female,Jaipur,Tamil Nadu,Gold,837902.69,Doctor,PhD,Married,4,Mobile,7.5,56.1,7,1,5,6,3928.31,164989.02,0.76,17,0.16,Groceries,Net Banking,5,10,9,4.9,1184,50.76,0.46,0.8,16,102,264,0.01,1,1,0
19496,39,Female,Mumbai,Karnataka,Gold,838338.62,Analyst,PhD,Single,2,Mobile,6.45,50.5,9,2,3,10,4103.13,246187.8,0.38,27,0.46,Fashion,Net Banking,5,3,7,4.17,11706,31.31,0.2,0.42,15,82,46,0.1,0,0,1
19497,55,Female,Jaipur,Maharashtra,Silver,616763.0,Designer,High School,Married,0,Tablet,7.86,18.32,1,9,0,7,6294.52,308431.48,0.86,7,0.13,Electronics,Debit Card,2,1,8,3.48,17074,6.48,0.57,0.44,3,116,342,0.39,1,0,0
19498,25,Male,Kolkata,Maharashtra,Gold,899494.88,Engineer,High School,Single,4,Desktop,4.11,38.38,19,8,4,4,5154.67,185568.12,0.95,27,0.37,Sports,COD,0,7,5,4.64,9025,67.14,0.89,0.71,20,19,169,0.5,0,0,0
19499,33,Female,Bangalore,Delhi,Silver,624562.82,Student,Master,Married,3,Tablet,2.27,34.14,38,14,2,10,4327.34,995288.2,0.92,14,0.48,Sports,COD,3,3,15,2.45,23116,85.66,0.45,0.89,8,56,38,0.54,0,0,0
19500,58,Male,Mumbai,Delhi,Silver,395258.99,Engineer,Master,Single,2,Tablet,0.67,46.4,3,7,10,7,3344.79,444857.07,0.72,16,0.26,Electronics,Debit Card,3,2,11,4.38,809,70.2,0.95,0.18,14,100,152,0.01,0,0,0
19501,53,Other,Jaipur,Karnataka,Platinum,418854.5,Engineer,PhD,Single,4,Desktop,3.64,51.11,38,17,8,8,4446.0,355680.0,0.66,19,0.09,Groceries,COD,1,9,12,1.4,18743,8.53,0.05,0.32,15,14,358,0.66,0,0,0
19502,20,Other,Jaipur,West Bengal,Silver,1191351.64,Teacher,Bachelor,Married,4,Mobile,2.2,22.03,3,16,1,7,3522.05,567050.05,0.34,12,0.36,Beauty,Credit Card,5,3,8,3.43,9134,89.62,0.8,0.33,4,7,225,0.2,0,0,0
19503,65,Other,Kolkata,Maharashtra,Gold,588211.37,Manager,High School,Married,2,Tablet,6.65,55.81,5,12,7,5,3567.27,142690.8,0.78,18,0.36,Beauty,UPI,3,5,2,1.42,20363,85.37,0.19,0.59,11,81,237,0.81,1,1,0
19504,36,Other,Jaipur,Tamil Nadu,Platinum,637105.99,Student,Master,Married,0,Tablet,0.53,24.13,1,9,7,12,4169.67,800576.64,0.7,12,0.25,Sports,Credit Card,2,5,4,2.48,19405,60.86,0.86,0.18,14,20,218,0.99,0,0,0
19505,55,Female,Delhi,Delhi,Silver,835561.54,Engineer,PhD,Married,1,Desktop,4.32,39.46,30,3,2,16,5877.11,940337.6,0.96,24,0.35,Beauty,COD,0,1,4,1.16,7474,78.46,0.74,0.79,18,107,215,0.83,0,0,0
19506,46,Male,Hyderabad,Telangana,Gold,966890.79,Analyst,High School,Single,3,Mobile,5.78,23.32,39,13,8,10,6355.52,762662.4,0.78,4,0.06,Groceries,COD,5,10,8,2.55,17367,0.81,0.6,0.23,4,13,97,0.82,0,0,0
19507,37,Female,Kolkata,Rajasthan,Silver,952198.11,Lawyer,High School,Single,2,Tablet,4.24,7.13,18,17,3,10,3067.59,306759.0,0.49,27,0.28,Beauty,COD,2,0,4,3.24,15274,8.85,0.73,0.46,5,13,40,0.8,0,0,0
19508,40,Male,Delhi,Karnataka,Platinum,799119.6,Engineer,Bachelor,Married,0,Desktop,1.34,4.62,46,18,7,13,7352.58,1529336.64,0.04,25,0.46,Sports,COD,0,9,12,3.22,593,12.85,0.25,0.75,17,25,75,0.31,1,0,0
19509,20,Other,Hyderabad,Delhi,Silver,1247304.94,Teacher,High School,Single,3,Desktop,4.22,52.43,42,12,8,5,2641.01,224485.85,0.55,24,0.11,Beauty,UPI,1,2,15,1.66,22306,88.97,0.95,0.52,20,49,154,0.42,0,0,0
19510,18,Female,Pune,West Bengal,Silver,984978.85,Engineer,Master,Single,1,Tablet,4.84,34.04,8,1,6,9,2151.8,445422.6,0.87,28,0.47,Fashion,COD,4,7,1,1.39,15429,44.67,0.4,0.66,9,89,9,0.92,0,1,0
19511,46,Female,Bangalore,Maharashtra,Gold,728712.71,Engineer,High School,Married,1,Desktop,5.35,22.19,25,2,6,6,2996.92,341648.88,0.82,20,0.49,Groceries,Net Banking,1,6,15,3.22,18565,31.26,0.88,0.4,13,66,92,0.44,0,0,0
19512,56,Male,Pune,Telangana,Gold,611403.55,Manager,High School,Married,0,Desktop,6.55,27.16,38,10,3,11,4886.68,537534.8,0.49,26,0.4,Groceries,Net Banking,1,4,7,3.78,12288,81.37,0.94,0.49,6,59,107,0.4,1,1,1
19513,58,Female,Hyderabad,Tamil Nadu,Gold,829735.08,Lawyer,Bachelor,Married,0,Mobile,7.33,41.12,38,9,0,7,5897.64,412834.8,0.04,12,0.3,Home,Net Banking,5,8,11,2.91,15096,24.46,0.0,0.61,4,117,173,0.96,1,0,0
19514,36,Female,Chennai,Rajasthan,Silver,1107583.24,Student,High School,Single,2,Desktop,6.01,55.59,39,18,8,11,3932.98,346102.24,0.17,18,0.48,Home,Credit Card,5,10,4,4.35,881,14.31,0.23,0.88,8,42,282,0.83,1,1,0
19515,24,Male,Mumbai,Maharashtra,Gold,670526.16,Engineer,Bachelor,Single,1,Mobile,4.65,41.93,11,7,5,7,2656.28,334691.28,0.7,30,0.5,Sports,Debit Card,1,9,13,3.85,5221,80.08,0.92,0.59,9,102,192,0.28,0,0,0
19516,46,Other,Chennai,Maharashtra,Gold,712988.28,Analyst,PhD,Married,3,Mobile,3.35,14.72,3,11,0,6,4618.04,443331.84,0.19,6,0.4,Groceries,Net Banking,2,1,1,3.53,11244,55.43,0.49,0.7,13,96,135,0.5,1,0,0
19517,22,Other,Jaipur,Telangana,Gold,1283381.29,Student,High School,Single,2,Tablet,1.46,55.13,11,9,4,9,4693.04,633560.4,0.85,23,0.17,Home,Debit Card,4,0,3,1.45,22864,9.88,0.84,0.22,14,92,76,0.62,0,1,0
19518,42,Male,Bangalore,Telangana,Silver,954141.85,Student,Master,Married,0,Desktop,6.82,43.99,7,0,0,9,7162.9,1095923.7,0.26,10,0.41,Beauty,Net Banking,4,3,9,3.49,7538,49.79,0.96,0.15,12,62,278,0.86,1,1,0
19519,35,Female,Bangalore,Delhi,Platinum,1125757.29,Designer,Bachelor,Single,4,Tablet,2.45,53.86,12,9,9,6,5770.53,588594.06,0.6,14,0.24,Beauty,COD,2,7,6,2.97,212,88.29,0.52,0.01,18,44,158,0.36,0,1,0
19520,64,Male,Chennai,Delhi,Silver,605844.51,Analyst,PhD,Married,2,Mobile,3.64,30.97,27,2,5,10,6356.26,826313.8,0.68,0,0.41,Fashion,COD,2,9,14,2.26,13596,77.24,0.36,0.88,20,30,146,0.87,0,1,0
19521,27,Other,Jaipur,Rajasthan,Silver,,Analyst,Bachelor,Single,2,Tablet,2.41,26.19,5,11,4,10,3980.69,437875.9,0.3,21,0.06,Home,COD,2,6,8,1.63,12916,10.12,0.67,0.09,7,113,209,0.69,1,1,0
19522,61,Other,Hyderabad,Karnataka,Gold,935924.26,Designer,Bachelor,Single,1,Tablet,1.61,58.14,2,18,2,9,6461.83,1279442.34,0.04,17,0.08,Groceries,Debit Card,4,2,15,3.9,1898,85.59,0.82,0.34,1,97,355,0.28,0,1,1
19523,57,Other,Jaipur,Telangana,Gold,1113516.73,Doctor,Master,Single,0,Desktop,3.77,22.36,2,16,7,8,5957.71,285970.08,0.8,19,0.35,Groceries,UPI,1,10,15,1.93,8308,39.41,0.4,0.97,17,1,58,0.28,1,0,0
19524,59,Male,Jaipur,Karnataka,Silver,967664.63,Engineer,PhD,Single,1,Mobile,5.11,2.11,33,9,8,7,1939.41,312245.01,0.97,22,0.42,Home,Net Banking,5,2,7,2.51,21675,51.51,0.64,0.48,5,48,255,0.32,1,1,0
19525,22,Other,Kolkata,Tamil Nadu,Gold,899180.49,Student,PhD,Married,4,Mobile,6.7,20.36,30,15,1,6,5200.56,218423.52,0.62,6,0.32,Groceries,Debit Card,4,8,6,1.14,15001,97.62,0.61,0.43,18,118,66,0.63,1,1,0
19526,22,Other,Jaipur,Delhi,Silver,948092.41,Lawyer,High School,Single,0,Tablet,6.1,44.0,22,2,4,5,6668.93,433480.45,0.47,18,0.03,Beauty,Net Banking,1,5,2,4.0,7510,36.41,0.88,0.3,15,91,206,0.1,1,1,0
19527,28,Female,Delhi,Tamil Nadu,Platinum,991904.38,Lawyer,PhD,Married,2,Tablet,4.48,8.86,29,16,10,5,3913.78,313102.4,0.19,4,0.46,Books,COD,1,10,7,3.79,1364,13.71,0.38,0.81,0,34,184,0.62,1,0,0
19528,30,Female,Chennai,Telangana,Silver,150000.0,Manager,Bachelor,Single,0,Mobile,1.19,38.67,39,16,8,8,3681.18,706786.56,0.92,26,0.07,Electronics,Debit Card,3,5,2,2.32,272,90.55,0.52,0.34,2,16,71,0.43,1,0,0
19529,37,Male,Hyderabad,West Bengal,Gold,915567.4,Analyst,Bachelor,Married,3,Tablet,4.43,11.6,24,1,2,6,4271.01,153756.36,0.19,29,0.3,Beauty,UPI,0,6,3,2.07,7851,3.63,0.02,0.81,6,115,364,0.56,0,0,0
19530,61,Female,Mumbai,Telangana,Platinum,824913.91,Doctor,Master,Single,0,Tablet,1.25,4.07,34,12,6,7,6133.13,472251.01,0.88,14,0.5,Home,Debit Card,5,4,6,2.47,14232,82.05,0.9,0.61,18,108,42,0.48,0,0,0
19531,52,Female,Mumbai,Rajasthan,Platinum,1195614.13,Engineer,Bachelor,Single,1,Desktop,7.42,15.42,48,7,8,5,5696.31,455704.8,0.36,11,0.43,Beauty,Net Banking,4,7,14,1.69,18921,86.2,1.0,0.49,17,98,358,0.19,1,1,0
19532,61,Female,Kolkata,Tamil Nadu,Platinum,1305681.46,Teacher,PhD,Married,0,Tablet,3.87,15.48,11,19,8,8,5828.86,979248.48,0.02,19,0.35,Sports,Net Banking,0,1,11,4.83,24636,79.07,1.0,0.14,10,47,273,0.08,1,0,0
